ID,ID_orig,Name,Phase,Type,Subtype,Collection,Tracing,East,North,Region,SurvReg,Reg
1231,1231,Tl. 347,,Structure,Tlatel,,,517526.7945,2167880.203,Texcoco I,TX,TX-I
1231,1231,Tl. 347,,Structure,Tlatel,,,517526.7945,2167880.203,Texcoco I,TX,TX-I
1233,1233,Tl. 348,,Structure,Tlatel,,,517597.119,2167810.076,Texcoco I,TX,TX-I
1233,1233,Tl. 348,,Structure,Tlatel,,,517597.119,2167810.076,Texcoco I,TX,TX-I
1232,1232,Tl. 349,,Structure,Tlatel,,,517538.777,2167837.46,Texcoco I,TX,TX-I
1232,1232,Tl. 349,,Structure,Tlatel,,,517538.777,2167837.46,Texcoco I,TX,TX-I
534,534,Tl. 35,A,Structure,Tlatel,,,512812.113,2153501.316,Texcoco II,TX,TX-II
543,543,Tl. 35,,Structure,Tlatel,,,520323.611,2152543.067,Texcoco II,TX,TX-II
1004,1004,Tl. 35,,Structure,Tlatel,,,514664.148,2164342.588,Texcoco I,TX,TX-I
1004,1004,Tl. 35,,Structure,Tlatel,,,514664.148,2164342.588,Texcoco I,TX,TX-I
1377,1399,Tl. 35,A,Structure,Tlatel,,,514696.4225,2164386.765,Texcoco I,TX,TX-I
1377,1399,Tl. 35,A,Structure,Tlatel,,,514696.4225,2164386.765,Texcoco I,TX,TX-I
1712,1734,Tl. 35,A,Structure,Tlatel,,,507475.63,2146114.759,Texcoco III,TX,TX-III
1234,1234,Tl. 350,,Structure,Tlatel,,,517596.17,2167839.544,Texcoco I,TX,TX-I
1234,1234,Tl. 350,,Structure,Tlatel,,,517596.17,2167839.544,Texcoco I,TX,TX-I
1235,1235,Tl. 351,,Structure,Tlatel,,,517657.7725,2167849.463,Texcoco I,TX,TX-I
1235,1235,Tl. 351,,Structure,Tlatel,,,517657.7725,2167849.463,Texcoco I,TX,TX-I
1236,1236,Tl. 352,,Structure,Tlatel,,,517637.5495,2167882.824,Texcoco I,TX,TX-I
1236,1236,Tl. 352,,Structure,Tlatel,,,517637.5495,2167882.824,Texcoco I,TX,TX-I
1238,1238,Tl. 353,,Structure,Tlatel,,,517702.967,2167913.62,Texcoco I,TX,TX-I
1238,1238,Tl. 353,,Structure,Tlatel,,,517702.967,2167913.62,Texcoco I,TX,TX-I
1237,1237,Tl. 354,,Structure,Tlatel,,,517674.233,2167888.527,Texcoco I,TX,TX-I
1237,1237,Tl. 354,,Structure,Tlatel,,,517674.233,2167888.527,Texcoco I,TX,TX-I
1219,1219,Tl. 355,,Structure,Tlatel,,,517561.8325,2167999.232,Texcoco I,TX,TX-I
1219,1219,Tl. 355,,Structure,Tlatel,,,517561.8325,2167999.232,Texcoco I,TX,TX-I
1218,1218,Tl. 356,,Structure,Tlatel,,,517533.3785,2168013.061,Texcoco I,TX,TX-I
1218,1218,Tl. 356,,Structure,Tlatel,,,517533.3785,2168013.061,Texcoco I,TX,TX-I
1220,1220,Tl. 357,,Structure,Tlatel,,,517471.2495,2167979.199,Texcoco I,TX,TX-I
1220,1220,Tl. 357,,Structure,Tlatel,,,517471.2495,2167979.199,Texcoco I,TX,TX-I
1215,1215,Tl. 358,,Structure,Tlatel,,,517487.034,2168061.999,Texcoco I,TX,TX-I
1215,1215,Tl. 358,,Structure,Tlatel,,,517487.034,2168061.999,Texcoco I,TX,TX-I
1217,1217,Tl. 359,,Structure,Tlatel,,,517522.197,2168059.206,Texcoco I,TX,TX-I
1217,1217,Tl. 359,,Structure,Tlatel,,,517522.197,2168059.206,Texcoco I,TX,TX-I
535,535,Tl. 36,A,Structure,Tlatel,,,512871.0115,2153494.911,Texcoco II,TX,TX-II
1378,1400,Tl. 36,TOL,Structure,Tlatel,,,514524.035,2164263.603,Texcoco I,TX,TX-I
1378,1400,Tl. 36,TOL,Structure,Tlatel,,,514524.035,2164263.603,Texcoco I,TX,TX-I
1536,1558,Tl. 36,A,Structure,Tlatel,,,519611.762,2152966.538,Texcoco II,TX,TX-II
1711,1733,Tl. 36,A,Structure,Tlatel,,,507409.6925,2145935.616,Texcoco III,TX,TX-III
701,701,Tl. 360,Tol-Az,Structure,Tlatel,,,522386.268,2165199.754,Texcoco I,TX,TX-I
701,701,Tl. 360,Tol-Az,Structure,Tlatel,,,522386.268,2165199.754,Texcoco I,TX,TX-I
1216,1216,Tl. 360,,Structure,Tlatel,,,517529.134,2168085.475,Texcoco I,TX,TX-I
1216,1216,Tl. 360,,Structure,Tlatel,,,517529.134,2168085.475,Texcoco I,TX,TX-I
550,550,Tl. 361,A,Structure,Tlatel,,,517864.358,2166854.399,Texcoco I,TX,TX-I
550,550,Tl. 361,A,Structure,Tlatel,,,517864.358,2166854.399,Texcoco I,TX,TX-I
549,549,Tl. 362,A,Structure,Tlatel,,,517837.2032,2166882.816,Texcoco I,TX,TX-I
549,549,Tl. 362,A,Structure,Tlatel,,,517837.2032,2166882.816,Texcoco I,TX,TX-I
548,548,Tl. 363,A,Structure,Tlatel,,,517833.4141,2166920.075,Texcoco I,TX,TX-I
548,548,Tl. 363,A,Structure,Tlatel,,,517833.4141,2166920.075,Texcoco I,TX,TX-I
547,547,Tl. 364,,Structure,Tlatel,,,517868.1075,2167060.952,Texcoco I,TX,TX-I
547,547,Tl. 364,,Structure,Tlatel,,,517868.1075,2167060.952,Texcoco I,TX,TX-I
1315,1315,Tl. 365,,Structure,Tlatel,,,517561.3955,2165131.49,Texcoco I,TX,TX-I
1315,1315,Tl. 365,,Structure,Tlatel,,,517561.3955,2165131.49,Texcoco I,TX,TX-I
1322,1322,Tl. 367,Az-Tol,Structure,Tlatel,,,517538.5825,2163404.607,Texcoco I,TX,TX-I
1322,1322,Tl. 367,Az-Tol,Structure,Tlatel,,,517538.5825,2163404.607,Texcoco I,TX,TX-I
1314,1314,Tl. 368,,Structure,Tlatel,,,517664.467,2165207.653,Texcoco I,TX,TX-I
1314,1314,Tl. 368,,Structure,Tlatel,,,517664.467,2165207.653,Texcoco I,TX,TX-I
1323,1323,Tl. 368,Az-Tol,Structure,Tlatel,,,517739.4705,2163406.702,Texcoco I,TX,TX-I
1323,1323,Tl. 368,Az-Tol,Structure,Tlatel,,,517739.4705,2163406.702,Texcoco I,TX,TX-I
1327,1327,Tl. 369,Az-Tol,Structure,Tlatel,,,517915.309,2163407.24,Texcoco I,TX,TX-I
1327,1327,Tl. 369,Az-Tol,Structure,Tlatel,,,517915.309,2163407.24,Texcoco I,TX,TX-I
1379,1401,Tl. 37,Tol-Az,Structure,Tlatel,,,514330.5095,2163985.715,Texcoco I,TX,TX-I
1379,1401,Tl. 37,Tol-Az,Structure,Tlatel,,,514330.5095,2163985.715,Texcoco I,TX,TX-I
1472,1494,Tl. 37,,Structure,Tlatel,,,513409.551,2152938.784,Texcoco II,TX,TX-II
1500,1522,Tl. 37,A,Structure,Tlatel,,,519253.4715,2153115.194,Texcoco II,TX,TX-II
1341,1345,Tl. 370,Az-Tol,Structure,Tlatel,,,517959.8105,2163386.296,Texcoco I,TX,TX-I
1341,1345,Tl. 370,Az-Tol,Structure,Tlatel,,,517959.8105,2163386.296,Texcoco I,TX,TX-I
1328,1328,Tl. 371,Az-Tol,Structure,Tlatel,,,517908.542,2163452.038,Texcoco I,TX,TX-I
1328,1328,Tl. 371,Az-Tol,Structure,Tlatel,,,517908.542,2163452.038,Texcoco I,TX,TX-I
1329,1329,Tl. 372,Az-Tol,Structure,Tlatel,,,517874.8745,2163463.812,Texcoco I,TX,TX-I
1329,1329,Tl. 372,Az-Tol,Structure,Tlatel,,,517874.8745,2163463.812,Texcoco I,TX,TX-I
1324,1324,Tl. 373,Az-Tol,Structure,Tlatel,,,517818.68,2163402.293,Texcoco I,TX,TX-I
1324,1324,Tl. 373,Az-Tol,Structure,Tlatel,,,517818.68,2163402.293,Texcoco I,TX,TX-I
1326,1326,Tl. 374,Az-Tol,Structure,Tlatel,,,517802.787,2163212.411,Texcoco I,TX,TX-I
1326,1326,Tl. 374,Az-Tol,Structure,Tlatel,,,517802.787,2163212.411,Texcoco I,TX,TX-I
1325,1325,Tl. 375,Az-Tol,Structure,Tlatel,,,517641.7585,2163145.752,Texcoco I,TX,TX-I
1325,1325,Tl. 375,Az-Tol,Structure,Tlatel,,,517641.7585,2163145.752,Texcoco I,TX,TX-I
1338,1341,Tl. 376,Az,Structure,Tlatel,,,518133.0645,2163185.34,Texcoco I,TX,TX-I
1338,1341,Tl. 376,Az,Structure,Tlatel,,,518133.0645,2163185.34,Texcoco I,TX,TX-I
1339,1342,Tl. 377,Tol-Az,Structure,Tlatel,,,518225.8961,2163234.597,Texcoco I,TX,TX-I
1339,1342,Tl. 377,Tol-Az,Structure,Tlatel,,,518225.8961,2163234.597,Texcoco I,TX,TX-I
1333,1334,Tl. 378,Az,Structure,Tlatel,,,517947.813,2162952.373,Texcoco I,TX,TX-I
1333,1334,Tl. 378,Az,Structure,Tlatel,,,517947.813,2162952.373,Texcoco I,TX,TX-I
1334,1335,Tl. 378,Az,Structure,Tlatel,,,517960.6005,2162888.137,Texcoco I,TX,TX-I
1334,1335,Tl. 378,Az,Structure,Tlatel,,,517960.6005,2162888.137,Texcoco I,TX,TX-I
1330,1330,Tl. 379,Az,Structure,Tlatel,,,517509.66,2163115.071,Texcoco I,TX,TX-I
1330,1330,Tl. 379,Az,Structure,Tlatel,,,517509.66,2163115.071,Texcoco I,TX,TX-I
1380,1402,Tl. 38,Tol-Az,Structure,Tlatel,,,514486.788,2164012.333,Texcoco I,TX,TX-I
1380,1402,Tl. 38,Tol-Az,Structure,Tlatel,,,514486.788,2164012.333,Texcoco I,TX,TX-I
1473,1495,Tl. 38,,Structure,Tlatel,,,513586.7075,2152755.983,Texcoco II,TX,TX-II
1504,1526,Tl. 38,A,Structure,Tlatel,,,519104.6345,2153083.591,Texcoco II,TX,TX-II
1331,1331,Tl. 380,Az-Tol,Structure,Tlatel,,,517603.2155,2162646.662,Texcoco I,TX,TX-I
1331,1331,Tl. 380,Az-Tol,Structure,Tlatel,,,517603.2155,2162646.662,Texcoco I,TX,TX-I
1332,1333,Tl. 381,Az-Tol,Structure,Tlatel,,,517817.126,2162544.886,Texcoco I,TX,TX-I
1332,1333,Tl. 381,Az-Tol,Structure,Tlatel,,,517817.126,2162544.886,Texcoco I,TX,TX-I
569,569,Tl. 382,A,Structure,Tlatel,,,518414.9315,2162620.953,Texcoco I,TX,TX-I
569,569,Tl. 382,A,Structure,Tlatel,,,518414.9315,2162620.953,Texcoco I,TX,TX-I
571,571,Tl. 383,A,Structure,Tlatel,,,519035.6197,2162667.98,Texcoco I,TX,TX-I
571,571,Tl. 383,A,Structure,Tlatel,,,519035.6197,2162667.98,Texcoco I,TX,TX-I
570,570,Tl. 384,A,Structure,Tlatel,,,518990.28,2162589.751,Texcoco I,TX,TX-I
570,570,Tl. 384,A,Structure,Tlatel,,,518990.28,2162589.751,Texcoco I,TX,TX-I
1335,1336,Tl. 385,Tol,Structure,Tlatel,,,518291.5729,2162933.052,Texcoco I,TX,TX-I
1335,1336,Tl. 385,Tol,Structure,Tlatel,,,518291.5729,2162933.052,Texcoco I,TX,TX-I
1336,1337,Tl. 386,Tol,Structure,Tlatel,,,518260.3133,2162979.468,Texcoco I,TX,TX-I
1336,1337,Tl. 386,Tol,Structure,Tlatel,,,518260.3133,2162979.468,Texcoco I,TX,TX-I
1337,1338,Tl. 387,Tol,Structure,Tlatel,,,518305.1503,2162986.73,Texcoco I,TX,TX-I
1337,1338,Tl. 387,Tol,Structure,Tlatel,,,518305.1503,2162986.73,Texcoco I,TX,TX-I
568,568,Tl. 388,Tol-F,Structure,Tlatel,,,518366.4065,2163000.308,Texcoco I,TX,TX-I
568,568,Tl. 388,Tol-F,Structure,Tlatel,,,518366.4065,2163000.308,Texcoco I,TX,TX-I
1381,1403,Tl. 39,TOL,Structure,Tlatel,,,514847.267,2164323.075,Texcoco I,TX,TX-I
1381,1403,Tl. 39,TOL,Structure,Tlatel,,,514847.267,2164323.075,Texcoco I,TX,TX-I
1474,1496,Tl. 39,,Structure,Tlatel,,,513703.3465,2152857.614,Texcoco II,TX,TX-II
1506,1528,Tl. 39,A,Structure,Tlatel,,,519148.292,2153049.184,Texcoco II,TX,TX-II
567,567,Tl. 390,FOR-AZ,Structure,Tlatel,,,518453.5546,2163020.516,Texcoco I,TX,TX-I
567,567,Tl. 390,FOR-AZ,Structure,Tlatel,,,518453.5546,2163020.516,Texcoco I,TX,TX-I
1340,1343,Tl. 391,,Structure,Tlatel,,,518255.0925,2163344.943,Texcoco I,TX,TX-I
1340,1343,Tl. 391,,Structure,Tlatel,,,518255.0925,2163344.943,Texcoco I,TX,TX-I
565,565,Tl. 392,Az-Tol-F,Structure,Tlatel,,,518242.5702,2163598.179,Texcoco I,TX,TX-I
565,565,Tl. 392,Az-Tol-F,Structure,Tlatel,,,518242.5702,2163598.179,Texcoco I,TX,TX-I
566,566,Tl. 393,A,Structure,Tlatel,,,518512.1399,2163755.236,Texcoco I,TX,TX-I
566,566,Tl. 393,A,Structure,Tlatel,,,518512.1399,2163755.236,Texcoco I,TX,TX-I
573,573,Tl. 394,FOR,Structure,Tlatel,,,519145.958,2163340.964,Texcoco I,TX,TX-I
573,573,Tl. 394,FOR,Structure,Tlatel,,,519145.958,2163340.964,Texcoco I,TX,TX-I
564,564,Tl. 395,Tol-Az,Structure,Tlatel,,,518366.094,2165095.23,Texcoco I,TX,TX-I
564,564,Tl. 395,Tol-Az,Structure,Tlatel,,,518366.094,2165095.23,Texcoco I,TX,TX-I
574,574,Tl. 396,A,Structure,Tlatel,,,518550.491,2166161.319,Texcoco I,TX,TX-I
574,574,Tl. 396,A,Structure,Tlatel,,,518550.491,2166161.319,Texcoco I,TX,TX-I
576,576,Tl. 397,A,Structure,Tlatel,,,518764.7174,2166438.866,Texcoco I,TX,TX-I
576,576,Tl. 397,A,Structure,Tlatel,,,518764.7174,2166438.866,Texcoco I,TX,TX-I
575,575,Tl. 398,A,Structure,Tlatel,,,518920.929,2166386.91,Texcoco I,TX,TX-I
575,575,Tl. 398,A,Structure,Tlatel,,,518920.929,2166386.91,Texcoco I,TX,TX-I
577,577,Tl. 399,A,Structure,Tlatel,,,518745.2568,2166572.93,Texcoco I,TX,TX-I
577,577,Tl. 399,A,Structure,Tlatel,,,518745.2568,2166572.93,Texcoco I,TX,TX-I
374,374,Tl. 4,,Structure,Tlatel,,,509409.727,2158094.712,Texcoco II,TX,TX-II
1487,1509,Tl. 4,,Structure,Tlatel,,,518395.2165,2154476.933,Texcoco II,TX,TX-II
1620,1642,Tl. 4,Tol-Az,Structure,Tlatel,,,509016.6675,2155842.38,Texcoco II,TX,TX-II
1963,1985,Tl. 4,LF-MAZ,Structure,Tlatel,,,518499.2405,2141176.704,Ixtapalapa,IX,IX
1382,1404,Tl. 40,TOL,Structure,Tlatel,,,514621.973,2164165.641,Texcoco I,TX,TX-I
1382,1404,Tl. 40,TOL,Structure,Tlatel,,,514621.973,2164165.641,Texcoco I,TX,TX-I
1475,1497,Tl. 40,,Structure,Tlatel,,,513695.6515,2152538.207,Texcoco II,TX,TX-II
1505,1527,Tl. 40,A,Structure,Tlatel,,,519124.919,2153065.256,Texcoco II,TX,TX-II
1638,1660,Tl. 40,A,Structure,Tlatel,,,507795.7355,2145932.803,Texcoco III,TX,TX-III
560,560,Tl. 400,Tol-Az,Structure,Tlatel,,,518377.8789,2166299.198,Texcoco I,TX,TX-I
560,560,Tl. 400,Tol-Az,Structure,Tlatel,,,518377.8789,2166299.198,Texcoco I,TX,TX-I
562,562,Tl. 401,Tol-Az,Structure,Tlatel,,,518422.9265,2166177.738,Texcoco I,TX,TX-I
562,562,Tl. 401,Tol-Az,Structure,Tlatel,,,518422.9265,2166177.738,Texcoco I,TX,TX-I
662,662,Tl. 403,Q,Structure,Tlatel,,,521786.009,2165331.565,Texcoco I,TX,TX-I
662,662,Tl. 403,Q,Structure,Tlatel,,,521786.009,2165331.565,Texcoco I,TX,TX-I
520,520,Tl. 404,,Structure,Tlatel,,,518779.427,2159755.821,Texcoco II,TX,TX-II
663,663,Tl. 404,Q,Structure,Tlatel,,,521814.825,2165722.048,Texcoco I,TX,TX-I
663,663,Tl. 404,Q,Structure,Tlatel,,,521814.825,2165722.048,Texcoco I,TX,TX-I
516,516,Tl. 405,,Structure,Tlatel,,,518723.339,2159925.575,Texcoco II,TX,TX-II
665,665,Tl. 405,Q,Structure,Tlatel,,,521877.165,2167176.648,Texcoco I,TX,TX-I
665,665,Tl. 405,Q,Structure,Tlatel,,,521877.165,2167176.648,Texcoco I,TX,TX-I
515,515,Tl. 406,,Structure,Tlatel,,,518734.8825,2159983.774,Texcoco II,TX,TX-II
666,666,Tl. 406,Q,Structure,Tlatel,,,521473.891,2167261.993,Texcoco I,TX,TX-I
666,666,Tl. 406,Q,Structure,Tlatel,,,521473.891,2167261.993,Texcoco I,TX,TX-I
514,514,Tl. 407,,Structure,Tlatel,,,518789.9155,2159987.859,Texcoco II,TX,TX-II
667,667,Tl. 407,Q,Structure,Tlatel,,,521470.782,2167288.165,Texcoco I,TX,TX-I
667,667,Tl. 407,Q,Structure,Tlatel,,,521470.782,2167288.165,Texcoco I,TX,TX-I
517,517,Tl. 408,,Structure,Tlatel,,,518819.6245,2159923.96,Texcoco II,TX,TX-II
668,668,Tl. 408,Q,Structure,Tlatel,,,521452.3615,2167305.552,Texcoco I,TX,TX-I
668,668,Tl. 408,Q,Structure,Tlatel,,,521452.3615,2167305.552,Texcoco I,TX,TX-I
518,518,Tl. 409,,Structure,Tlatel,,,518907.2365,2159883.634,Texcoco II,TX,TX-II
669,669,Tl. 409,Q,Structure,Tlatel,,,521433.464,2167311.344,Texcoco I,TX,TX-I
669,669,Tl. 409,Q,Structure,Tlatel,,,521433.464,2167311.344,Texcoco I,TX,TX-I
1383,1405,Tl. 41,TOL,Structure,Tlatel,,,514469.1155,2164211.485,Texcoco I,TX,TX-I
1383,1405,Tl. 41,TOL,Structure,Tlatel,,,514469.1155,2164211.485,Texcoco I,TX,TX-I
1502,1524,Tl. 41,A,Structure,Tlatel,,,518993.2015,2153148.517,Texcoco II,TX,TX-II
1658,1680,Tl. 41,A,Structure,Tlatel,,,513919.8715,2153442.877,Texcoco II,TX,TX-II
1707,1729,Tl. 41,A,Structure,Tlatel,,,507828.724,2146104.752,Texcoco III,TX,TX-III
519,519,Tl. 410,,Structure,Tlatel,,,518911.5665,2160032.501,Texcoco II,TX,TX-II
670,670,Tl. 410,Q,Structure,Tlatel,,,521410.237,2167323.933,Texcoco I,TX,TX-I
670,670,Tl. 410,Q,Structure,Tlatel,,,521410.237,2167323.933,Texcoco I,TX,TX-I
513,513,Tl. 411,,Structure,Tlatel,,,518829.045,2160042.422,Texcoco II,TX,TX-II
512,512,Tl. 412,,Structure,Tlatel,,,518787.6975,2160038,Texcoco II,TX,TX-II
1186,1186,Tl. 412,,Structure,Tlatel,,,517007.3075,2168314.599,Texcoco I,TX,TX-I
1186,1186,Tl. 412,,Structure,Tlatel,,,517007.3075,2168314.599,Texcoco I,TX,TX-I
511,511,Tl. 413,,Structure,Tlatel,,,518436.977,2160066.213,Texcoco II,TX,TX-II
1185,1185,Tl. 413,,Structure,Tlatel,,,517017.975,2168353.524,Texcoco I,TX,TX-I
1185,1185,Tl. 413,,Structure,Tlatel,,,517017.975,2168353.524,Texcoco I,TX,TX-I
507,507,Tl. 414,,Structure,Tlatel,,,518177.7995,2158754.021,Texcoco II,TX,TX-II
1184,1184,Tl. 414,,Structure,Tlatel,,,517075.434,2168538.107,Texcoco I,TX,TX-I
1184,1184,Tl. 414,,Structure,Tlatel,,,517075.434,2168538.107,Texcoco I,TX,TX-I
508,508,Tl. 415,,Structure,Tlatel,,,518192.73,2158808.494,Texcoco II,TX,TX-II
1183,1183,Tl. 415,,Structure,Tlatel,,,517078.5245,2168583.865,Texcoco I,TX,TX-I
1183,1183,Tl. 415,,Structure,Tlatel,,,517078.5245,2168583.865,Texcoco I,TX,TX-I
509,509,Tl. 416,,Structure,Tlatel,,,518200.1565,2158844.495,Texcoco II,TX,TX-II
1182,1182,Tl. 416,,Structure,Tlatel,,,517063.4085,2168656.264,Texcoco I,TX,TX-I
1182,1182,Tl. 416,,Structure,Tlatel,,,517063.4085,2168656.264,Texcoco I,TX,TX-I
510,510,Tl. 417,,Structure,Tlatel,,,518269.452,2158935.9,Texcoco II,TX,TX-II
1181,1181,Tl. 417,,Structure,Tlatel,,,517072.6275,2168685.247,Texcoco I,TX,TX-I
1181,1181,Tl. 417,,Structure,Tlatel,,,517072.6275,2168685.247,Texcoco I,TX,TX-I
523,523,Tl. 418,,Structure,Tlatel,,,516854.295,2158860.427,Texcoco II,TX,TX-II
1180,1180,Tl. 418,,Structure,Tlatel,,,517042.999,2168703.399,Texcoco I,TX,TX-I
1180,1180,Tl. 418,,Structure,Tlatel,,,517042.999,2168703.399,Texcoco I,TX,TX-I
1179,1179,Tl. 419,,Structure,Tlatel,,,517046.362,2168728.617,Texcoco I,TX,TX-I
1179,1179,Tl. 419,,Structure,Tlatel,,,517046.362,2168728.617,Texcoco I,TX,TX-I
1542,1564,Tl. 42,A,Structure,Tlatel,,,520550.0885,2154381.762,Texcoco II,TX,TX-II
1660,1682,Tl. 42,A,Structure,Tlatel,,,513987.6955,2153428.193,Texcoco II,TX,TX-II
1708,1730,Tl. 42,A,Structure,Tlatel,,,507773.1145,2146008.229,Texcoco III,TX,TX-III
1177,1177,Tl. 420,,Structure,Tlatel,,,517107.443,2168709.516,Texcoco I,TX,TX-I
1177,1177,Tl. 420,,Structure,Tlatel,,,517107.443,2168709.516,Texcoco I,TX,TX-I
1178,1178,Tl. 421,,Structure,Tlatel,,,517153.5395,2168645.828,Texcoco I,TX,TX-I
1178,1178,Tl. 421,,Structure,Tlatel,,,517153.5395,2168645.828,Texcoco I,TX,TX-I
1187,1187,Tl. 425,,Structure,Tlatel,,,517207.9375,2168341.828,Texcoco I,TX,TX-I
1187,1187,Tl. 425,,Structure,Tlatel,,,517207.9375,2168341.828,Texcoco I,TX,TX-I
1195,1195,Tl. 426,,Structure,Tlatel,,,517504.93,2168334.838,Texcoco I,TX,TX-I
1195,1195,Tl. 426,,Structure,Tlatel,,,517504.93,2168334.838,Texcoco I,TX,TX-I
1189,1189,Tl. 427,,Structure,Tlatel,,,517461.142,2168356.04,Texcoco I,TX,TX-I
1189,1189,Tl. 427,,Structure,Tlatel,,,517461.142,2168356.04,Texcoco I,TX,TX-I
1193,1193,Tl. 428,,Structure,Tlatel,,,517594.542,2168359.922,Texcoco I,TX,TX-I
1193,1193,Tl. 428,,Structure,Tlatel,,,517594.542,2168359.922,Texcoco I,TX,TX-I
1196,1196,Tl. 428,,Structure,Tlatel,,,517542.1975,2168308.647,Texcoco I,TX,TX-I
1196,1196,Tl. 428,,Structure,Tlatel,,,517542.1975,2168308.647,Texcoco I,TX,TX-I
1384,1406,Tl. 43,Tol-Az,Structure,Tlatel,,,513913.724,2165163.301,Texcoco I,TX,TX-I
1384,1406,Tl. 43,Tol-Az,Structure,Tlatel,,,513913.724,2165163.301,Texcoco I,TX,TX-I
1476,1498,Tl. 43,,Structure,Tlatel,,,513863.7515,2152706.413,Texcoco II,TX,TX-II
1549,1571,Tl. 43,A,Structure,Tlatel,,,520317.2265,2154362.536,Texcoco II,TX,TX-II
1709,1731,Tl. 43,A,Structure,Tlatel,,,507725.0515,2146046.362,Texcoco III,TX,TX-III
3132,186,Tl. 43,,Structure,Tlatel,TRUE,Map_2,506698.317,2128985.041,Chalco,CH,CH
1194,1194,Tl. 430,,Structure,Tlatel,,,517561.388,2168341.251,Texcoco I,TX,TX-I
1194,1194,Tl. 430,,Structure,Tlatel,,,517561.388,2168341.251,Texcoco I,TX,TX-I
1192,1192,Tl. 431,,Structure,Tlatel,,,517550.0985,2168369.747,Texcoco I,TX,TX-I
1192,1192,Tl. 431,,Structure,Tlatel,,,517550.0985,2168369.747,Texcoco I,TX,TX-I
1191,1191,Tl. 432,,Structure,Tlatel,,,517557.5825,2168399.656,Texcoco I,TX,TX-I
1191,1191,Tl. 432,,Structure,Tlatel,,,517557.5825,2168399.656,Texcoco I,TX,TX-I
1190,1190,Tl. 433,,Structure,Tlatel,,,517525.3285,2168422.097,Texcoco I,TX,TX-I
1190,1190,Tl. 433,,Structure,Tlatel,,,517525.3285,2168422.097,Texcoco I,TX,TX-I
1188,1188,Tl. 436,,Structure,Tlatel,,,517314.232,2168202.697,Texcoco I,TX,TX-I
1188,1188,Tl. 436,,Structure,Tlatel,,,517314.232,2168202.697,Texcoco I,TX,TX-I
1214,1214,Tl. 436,,Structure,Tlatel,,,517429.032,2168092.291,Texcoco I,TX,TX-I
1214,1214,Tl. 436,,Structure,Tlatel,,,517429.032,2168092.291,Texcoco I,TX,TX-I
1213,1213,Tl. 437,,Structure,Tlatel,,,517418.8325,2168133.142,Texcoco I,TX,TX-I
1213,1213,Tl. 437,,Structure,Tlatel,,,517418.8325,2168133.142,Texcoco I,TX,TX-I
1385,1407,Tl. 44,Tol-Az,Structure,Tlatel,,,513942.1015,2165070.7,Texcoco I,TX,TX-I
1385,1407,Tl. 44,Tol-Az,Structure,Tlatel,,,513942.1015,2165070.7,Texcoco I,TX,TX-I
1465,1487,Tl. 44,,Structure,Tlatel,,,513814.466,2151975.159,Texcoco II,TX,TX-II
1548,1570,Tl. 44,A,Structure,Tlatel,,,520292.121,2154369.983,Texcoco II,TX,TX-II
1710,1732,Tl. 44,A,Structure,Tlatel,,,507665.0725,2145997.107,Texcoco III,TX,TX-III
3244,147,Tl. 44,,Structure,Tlatel,TRUE,Map_2,507359.2805,2129340.928,Chalco,CH,CH
1353,1375,Tl. 440,,Structure,Tlatel,,,517844.988,2168351.347,Texcoco I,TX,TX-I
1353,1375,Tl. 440,,Structure,Tlatel,,,517844.988,2168351.347,Texcoco I,TX,TX-I
1355,1377,Tl. 441,,Structure,Tlatel,,,517815.7725,2168380.871,Texcoco I,TX,TX-I
1355,1377,Tl. 441,,Structure,Tlatel,,,517815.7725,2168380.871,Texcoco I,TX,TX-I
1351,1373,Tl. 442,,Structure,Tlatel,,,518004.7865,2168274.397,Texcoco I,TX,TX-I
1351,1373,Tl. 442,,Structure,Tlatel,,,518004.7865,2168274.397,Texcoco I,TX,TX-I
1356,1378,Tl. 442,,Structure,Tlatel,,,517823.126,2168403.525,Texcoco I,TX,TX-I
1356,1378,Tl. 442,,Structure,Tlatel,,,517823.126,2168403.525,Texcoco I,TX,TX-I
1357,1379,Tl. 443,,Structure,Tlatel,,,517859.1855,2168412.113,Texcoco I,TX,TX-I
1357,1379,Tl. 443,,Structure,Tlatel,,,517859.1855,2168412.113,Texcoco I,TX,TX-I
1350,1372,Tl. 444,,Structure,Tlatel,,,517741.9205,2168215.48,Texcoco I,TX,TX-I
1350,1372,Tl. 444,,Structure,Tlatel,,,517741.9205,2168215.48,Texcoco I,TX,TX-I
1349,1371,Tl. 445,,Structure,Tlatel,,,517724.4485,2168177.359,Texcoco I,TX,TX-I
1349,1371,Tl. 445,,Structure,Tlatel,,,517724.4485,2168177.359,Texcoco I,TX,TX-I
1352,1374,Tl. 446,,Structure,Tlatel,,,517939.987,2168345.136,Texcoco I,TX,TX-I
1352,1374,Tl. 446,,Structure,Tlatel,,,517939.987,2168345.136,Texcoco I,TX,TX-I
578,578,Tl. 448,A,Structure,Tlatel,,,519069.2551,2166820.425,Texcoco I,TX,TX-I
578,578,Tl. 448,A,Structure,Tlatel,,,519069.2551,2166820.425,Texcoco I,TX,TX-I
581,581,Tl. 449,A,Structure,Tlatel,,,519218.8544,2166988.716,Texcoco I,TX,TX-I
581,581,Tl. 449,A,Structure,Tlatel,,,519218.8544,2166988.716,Texcoco I,TX,TX-I
